order id,return date,return reason,days to return
ORD00005783,,,
ORD00005784,,,
ORD00005785,,,
ORD00005786,,,
ORD00005787,22-04-2023,Defective,23
ORD00005788,23-06-2024,Changed mind,2
ORD00005789,25-09-2023,Not as described,6
ORD00005790,,,
ORD00005791,,,
ORD00005792,,,
ORD00005793,05-04-2023,Not as described,5
ORD00005794,,,
ORD00005795,,,
ORD00005796,03-08-2023,Defective,15
ORD00005797,,,
ORD00005798,,,
ORD00005799,,,
ORD00005800,,,
ORD00005801,08-12-2024,Wrong item,8
ORD00005802,,,
ORD00005803,09-10-2023,Not as described,22
ORD00005804,,,
ORD00005805,,,
ORD00005806,20-05-2023,Changed mind,8
ORD00005807,,,
ORD00005808,,,
ORD00005809,,,
ORD00005810,,,
ORD00005811,,,
ORD00005812,,,
ORD00005813,02-11-2023,Changed mind,9
ORD00005814,,,
ORD00005815,,,
ORD00005816,,,
ORD00005817,08-03-2023,Changed mind,25
ORD00005818,,,
ORD00005819,,,
ORD00005820,,,
ORD00005821,01-07-2024,Changed mind,13
ORD00005822,,,
ORD00005823,29-03-2024,Wrong item,12
ORD00005824,,,
ORD00005825,31-03-2024,Changed mind,16
ORD00005826,,,
ORD00005827,25-04-2023,Changed mind,26
ORD00005828,,,
ORD00005829,27-12-2023,Wrong item,29
ORD00005830,,,
ORD00005831,,,
ORD00005832,,,
ORD00005833,,,
ORD00005834,,,
ORD00005835,,,
ORD00005836,01-09-2023,Changed mind,8
ORD00005837,,,
ORD00005838,09-06-2024,Wrong item,4
ORD00005839,,,
ORD00005840,22-04-2023,Defective,17
ORD00005841,22-12-2024,Changed mind,10
ORD00005842,,,
ORD00005843,,,
ORD00005844,,,
ORD00005845,25-01-2023,Changed mind,7
ORD00005846,,,
ORD00005847,13-05-2024,Defective,13
ORD00005848,19-03-2024,Wrong item,27
ORD00005849,18-06-2023,Not as described,10
ORD00005850,,,
ORD00005851,22-02-2024,Defective,25
ORD00005852,08-06-2023,Not as described,25
ORD00005853,17-06-2024,Wrong item,16
ORD00005854,10-06-2023,Not as described,16
ORD00005855,,,
ORD00005856,22-01-2024,Changed mind,20
ORD00005857,,,
ORD00005858,,,
ORD00005859,15-10-2023,Wrong item,14
ORD00005860,,,
ORD00005861,10-03-2023,Wrong item,12
ORD00005862,09-07-2023,Defective,14
ORD00005863,,,
ORD00005864,,,
ORD00005865,10-06-2023,Defective,21
ORD00005866,01-09-2023,Defective,13
ORD00005867,19-09-2023,Defective,27
ORD00005868,,,
ORD00005869,15-10-2024,Changed mind,3
ORD00005870,,,
ORD00005871,,,
ORD00005872,17-08-2023,Defective,15
ORD00005873,30-03-2024,Changed mind,22
ORD00005874,,,
ORD00005875,,,
ORD00005876,15-12-2023,Not as described,22
ORD00005877,03-08-2024,Changed mind,21
ORD00005878,,,
ORD00005879,,,
ORD00005880,,,
ORD00005881,22-03-2024,Not as described,8
ORD00005882,,,
ORD00005883,,,
ORD00005884,,,
ORD00005885,,,
ORD00005886,,,
ORD00005887,,,
ORD00005888,04-10-2023,Wrong item,8
ORD00005889,11-04-2024,Defective,3
ORD00005890,18-07-2024,Defective,22
ORD00005891,,,
ORD00005892,06-06-2023,Changed mind,22
ORD00005893,,,
ORD00005894,,,
ORD00005895,,,
ORD00005896,,,
ORD00005897,01-06-2024,Defective,8
ORD00005898,,,
ORD00005899,04-07-2023,Not as described,20
ORD00005900,21-03-2023,Wrong item,22
ORD00005901,23-08-2023,Changed mind,17
ORD00005902,,,
ORD00005903,03-10-2023,Wrong item,24
ORD00005904,22-03-2024,Defective,26
ORD00005905,27-06-2023,Not as described,28
ORD00005906,,,
ORD00005907,31-07-2024,Defective,14
ORD00005908,,,
ORD00005909,,,
ORD00005910,,,
ORD00005911,07-06-2023,Defective,12
ORD00005912,25-10-2024,Not as described,2
ORD00005913,12-01-2023,Changed mind,6
ORD00005914,,,
ORD00005915,08-02-2023,Not as described,8
ORD00005916,,,
ORD00005917,30-11-2024,Changed mind,22
ORD00005918,22-03-2023,Not as described,26
ORD00005919,06-09-2024,Changed mind,7
ORD00005920,,,
ORD00005921,08-08-2023,Changed mind,7
ORD00005922,07-07-2024,Defective,4
ORD00005923,,,
ORD00005924,20-05-2024,Changed mind,14
ORD00005925,,,
ORD00005926,,,
ORD00005927,25-02-2024,Defective,25
ORD00005928,02-12-2023,Defective,12
ORD00005929,,,
ORD00005930,03-08-2024,Defective,3
ORD00005931,14-02-2024,Wrong item,15
ORD00005932,17-07-2023,Not as described,6
ORD00005933,14-08-2023,Not as described,18
ORD00005934,13-08-2023,Wrong item,27
ORD00005935,,,
ORD00005936,,,
ORD00005937,18-10-2024,Wrong item,26
ORD00005938,,,
ORD00005939,,,
ORD00005940,,,
ORD00005941,,,
ORD00005942,14-11-2023,Not as described,10
ORD00005943,22-08-2023,Defective,11
ORD00005944,09-06-2023,Defective,15
ORD00005945,26-03-2024,Defective,27
ORD00005946,22-02-2023,Changed mind,21
ORD00005947,,,
ORD00005948,,,
ORD00005949,,,
ORD00005950,,,
ORD00005951,,,
ORD00005952,29-04-2024,Defective,30
ORD00005953,23-09-2023,Wrong item,4
ORD00005954,23-02-2024,Changed mind,5
ORD00005955,,,
ORD00005956,27-04-2023,Changed mind,12
ORD00005957,15-03-2024,Defective,14
ORD00005958,10-05-2024,Changed mind,27
ORD00005959,,,
ORD00005960,,,
ORD00005961,22-12-2023,Changed mind,6
ORD00005962,19-04-2024,Not as described,29
ORD00005963,25-01-2024,Changed mind,9
ORD00005964,,,
ORD00005965,,,
ORD00005966,10-05-2024,Changed mind,12
ORD00005967,,,
ORD00005968,,,
ORD00005969,,,
ORD00005970,,,
ORD00005971,02-01-2024,Changed mind,29
ORD00005972,21-09-2023,Changed mind,28
ORD00005973,22-02-2024,Changed mind,22
ORD00005974,27-08-2024,Wrong item,1
ORD00005975,,,
ORD00005976,,,
ORD00005977,04-07-2023,Not as described,19
ORD00005978,,,
ORD00005979,23-12-2024,Wrong item,18
ORD00005980,09-04-2024,Not as described,4
ORD00005981,,,
ORD00005982,18-08-2023,Wrong item,2
ORD00005983,,,
ORD00005984,,,
ORD00005985,05-07-2023,Defective,16
ORD00005986,,,
ORD00005987,21-12-2023,Defective,1
ORD00005988,,,
ORD00005989,10-12-2024,Defective,20
ORD00005990,,,
ORD00005991,23-04-2024,Wrong item,29
ORD00005992,30-09-2024,Wrong item,24
ORD00005993,,,
ORD00005994,,,
ORD00005995,,,
ORD00005996,09-01-2025,Changed mind,19
ORD00005997,12-05-2023,Not as described,27
ORD00005998,,,
ORD00005999,,,
ORD00006000,13-10-2024,Wrong item,2
ORD00006001,19-06-2024,Changed mind,25
ORD00006002,,,
ORD00006003,15-07-2024,Defective,13
ORD00006004,,,
ORD00006005,15-09-2023,Changed mind,4
ORD00006006,,,
ORD00006007,,,
ORD00006008,,,
ORD00006009,,,
ORD00006010,,,
ORD00006011,07-04-2023,Not as described,23
ORD00006012,23-08-2024,Changed mind,26
ORD00006013,08-12-2024,Defective,17
ORD00006014,,,
ORD00006015,04-01-2024,Wrong item,5
ORD00006016,15-03-2023,Defective,29
ORD00006017,,,
ORD00006018,25-10-2024,Not as described,4
ORD00006019,26-08-2023,Not as described,30
ORD00006020,21-01-2025,Wrong item,29
ORD00006021,,,
ORD00006022,06-03-2023,Changed mind,19
ORD00006023,,,
ORD00006024,,,
ORD00006025,24-04-2024,Wrong item,30
ORD00006026,,,
ORD00006027,27-05-2023,Wrong item,1
ORD00006028,,,
ORD00006029,,,
ORD00006030,,,
ORD00006031,,,
ORD00006032,12-01-2024,Changed mind,25
ORD00006033,,,
ORD00006034,05-06-2023,Not as described,22
ORD00006035,,,
ORD00006036,13-04-2024,Wrong item,1
ORD00006037,,,
ORD00006038,20-04-2024,Wrong item,22
ORD00006039,24-11-2023,Not as described,7
ORD00006040,06-02-2023,Changed mind,20
ORD00006041,,,
ORD00006042,,,
ORD00006043,16-11-2023,Not as described,21
ORD00006044,,,
ORD00006045,31-01-2023,Changed mind,29
ORD00006046,,,
ORD00006047,,,
ORD00006048,10-12-2024,Wrong item,14
ORD00006049,02-09-2024,Wrong item,29
ORD00006050,09-09-2023,Changed mind,16
ORD00006051,22-05-2023,Defective,2
ORD00006052,,,
ORD00006053,,,
ORD00006054,01-08-2024,Not as described,14
ORD00006055,03-03-2023,Not as described,16
ORD00006056,06-09-2024,Changed mind,22
ORD00006057,,,
ORD00006058,21-05-2023,Defective,6
ORD00006059,,,
ORD00006060,,,
ORD00006061,21-08-2023,Defective,10
ORD00006062,,,
ORD00006063,,,
ORD00006064,27-03-2024,Changed mind,29
ORD00006065,23-07-2024,Defective,5
ORD00006066,,,
ORD00006067,,,
ORD00006068,,,
ORD00006069,,,
ORD00006070,,,
ORD00006071,,,
ORD00006072,,,
ORD00006073,06-02-2023,Wrong item,18
ORD00006074,,,
ORD00006075,08-07-2024,Defective,23
ORD00006076,,,
ORD00006077,,,
ORD00006078,20-11-2023,Wrong item,11
ORD00006079,,,
ORD00006080,,,
ORD00006081,27-04-2024,Not as described,25
ORD00006082,19-03-2023,Defective,4
ORD00006083,,,
ORD00006084,08-08-2023,Wrong item,0
ORD00006085,25-06-2023,Not as described,30
ORD00006086,,,
ORD00006087,,,
ORD00006088,15-04-2023,Not as described,1
ORD00006089,09-06-2024,Defective,8
ORD00006090,,,
ORD00006091,,,
ORD00006092,30-12-2023,Defective,24
ORD00006093,,,
ORD00006094,21-12-2024,Wrong item,14
ORD00006095,,,
ORD00006096,,,
ORD00006097,26-05-2023,Changed mind,10
ORD00006098,04-04-2023,Wrong item,5
ORD00006099,,,
ORD00006100,16-03-2023,Not as described,23
ORD00006101,09-03-2024,Wrong item,5
ORD00006102,,,
ORD00006103,,,
ORD00006104,07-07-2024,Not as described,18
ORD00006105,14-02-2024,Wrong item,15
ORD00006106,,,
ORD00006107,,,
ORD00006108,,,
ORD00006109,20-05-2024,Wrong item,22
ORD00006110,,,
ORD00006111,,,
ORD00006112,,,
ORD00006113,,,
ORD00006114,,,
ORD00006115,,,
ORD00006116,,,
ORD00006117,26-12-2024,Defective,8
ORD00006118,,,
ORD00006119,,,
ORD00006120,30-01-2023,Defective,12
ORD00006121,,,
ORD00006122,,,
ORD00006123,23-04-2024,Wrong item,15
ORD00006124,,,
ORD00006125,,,
ORD00006126,,,
ORD00006127,,,
ORD00006128,20-09-2023,Not as described,3
ORD00006129,26-10-2023,Changed mind,22
ORD00006130,01-04-2024,Wrong item,11
ORD00006131,18-01-2023,Not as described,14
ORD00006132,29-10-2024,Wrong item,5
ORD00006133,,,
ORD00006134,,,
ORD00006135,,,
ORD00006136,,,
ORD00006137,,,
ORD00006138,17-03-2023,Defective,4
ORD00006139,09-01-2024,Not as described,18
ORD00006140,,,
ORD00006141,05-06-2023,Defective,12
ORD00006142,07-11-2023,Wrong item,23
ORD00006143,,,
ORD00006144,06-04-2023,Defective,18
ORD00006145,,,
ORD00006146,23-08-2024,Wrong item,29
ORD00006147,,,
ORD00006148,,,
ORD00006149,11-02-2023,Not as described,0
ORD00006150,02-05-2024,Defective,28
ORD00006151,,,
ORD00006152,,,
ORD00006153,24-12-2024,Wrong item,25
ORD00006154,16-09-2023,Not as described,25
ORD00006155,,,
ORD00006156,,,
ORD00006157,,,
ORD00006158,,,
ORD00006159,31-08-2024,Wrong item,2
ORD00006160,02-07-2024,Changed mind,9
ORD00006161,,,
ORD00006162,,,
ORD00006163,,,
ORD00006164,,,
ORD00006165,14-01-2023,Defective,3
ORD00006166,,,
ORD00006167,,,
ORD00006168,26-03-2024,Defective,6
ORD00006169,06-01-2024,Wrong item,5
ORD00006170,,,
ORD00006171,21-06-2023,Wrong item,6
ORD00006172,12-10-2024,Defective,13
ORD00006173,18-04-2023,Defective,14
ORD00006174,03-03-2023,Wrong item,22
ORD00006175,11-01-2024,Changed mind,11
ORD00006176,09-07-2024,Not as described,26
ORD00006177,,,
ORD00006178,,,
ORD00006179,,,
ORD00006180,07-08-2024,Changed mind,9
ORD00006181,12-06-2023,Defective,30
ORD00006182,02-11-2024,Wrong item,20
ORD00006183,,,
ORD00006184,27-08-2024,Defective,11
ORD00006185,07-05-2024,Defective,25
ORD00006186,,,
ORD00006187,02-12-2023,Wrong item,9
ORD00006188,,,
ORD00006189,13-04-2023,Defective,12
ORD00006190,18-07-2024,Wrong item,4
ORD00006191,,,
ORD00006192,06-09-2023,Changed mind,13
ORD00006193,,,
ORD00006194,,,
ORD00006195,01-11-2023,Not as described,19
ORD00006196,01-02-2024,Defective,22
ORD00006197,12-05-2023,Defective,7
ORD00006198,,,
ORD00006199,19-01-2025,Defective,23
ORD00006200,,,
ORD00006201,07-12-2024,Wrong item,29
ORD00006202,,,
ORD00006203,,,
ORD00006204,,,
ORD00006205,19-11-2023,Defective,21
ORD00006206,,,
ORD00006207,29-03-2023,Wrong item,7
ORD00006208,,,
ORD00006209,10-02-2024,Not as described,8
ORD00006210,,,
ORD00006211,,,
ORD00006212,,,
ORD00006213,,,
ORD00006214,,,
ORD00006215,21-10-2023,Changed mind,16
ORD00006216,09-11-2024,Changed mind,3
ORD00006217,15-02-2023,Wrong item,28
ORD00006218,,,
ORD00006219,23-01-2024,Changed mind,10
ORD00006220,,,
ORD00006221,18-11-2024,Wrong item,9
ORD00006222,,,
ORD00006223,,,
ORD00006224,16-01-2025,Changed mind,20
ORD00006225,16-06-2023,Defective,1
ORD00006226,01-06-2023,Defective,29
ORD00006227,17-01-2024,Changed mind,6
ORD00006228,,,
ORD00006229,,,
ORD00006230,,,
ORD00006231,12-10-2023,Not as described,28
ORD00006232,14-09-2024,Defective,12
ORD00006233,,,
ORD00006234,,,
ORD00006235,,,
ORD00006236,06-04-2023,Defective,28
ORD00006237,,,
ORD00006238,,,
ORD00006239,,,
ORD00006240,,,
ORD00006241,,,
ORD00006242,22-05-2024,Changed mind,1
ORD00006243,26-03-2023,Defective,0
ORD00006244,,,
ORD00006245,,,
ORD00006246,,,
ORD00006247,29-04-2024,Wrong item,7
ORD00006248,11-10-2024,Not as described,1
ORD00006249,26-10-2024,Changed mind,28
ORD00006250,,,
ORD00006251,15-10-2023,Wrong item,1
ORD00006252,,,
ORD00006253,,,
ORD00006254,21-12-2023,Wrong item,22
ORD00006255,11-02-2024,Changed mind,1
ORD00006256,,,
ORD00006257,03-08-2024,Defective,5
ORD00006258,11-07-2023,Wrong item,17
ORD00006259,,,
ORD00006260,15-09-2023,Not as described,2
ORD00006261,,,
ORD00006262,,,
ORD00006263,22-02-2024,Not as described,15
ORD00006264,,,
ORD00006265,05-08-2024,Wrong item,18
ORD00006266,,,
ORD00006267,17-03-2023,Not as described,26
ORD00006268,20-07-2023,Defective,11
ORD00006269,11-02-2024,Wrong item,14
ORD00006270,,,
ORD00006271,12-02-2024,Not as described,16
ORD00006272,,,
ORD00006273,,,
ORD00006274,07-05-2024,Changed mind,3
ORD00006275,29-01-2024,Not as described,11
ORD00006276,10-06-2023,Changed mind,3
ORD00006277,,,
ORD00006278,,,
ORD00006279,21-04-2024,Not as described,17
ORD00006280,,,
ORD00006281,28-03-2023,Not as described,21
ORD00006282,15-10-2023,Changed mind,18
ORD00006283,,,
ORD00006284,,,
ORD00006285,05-08-2023,Wrong item,10
ORD00006286,12-05-2023,Wrong item,29
ORD00006287,,,
ORD00006288,25-04-2023,Defective,10
ORD00006289,02-05-2024,Wrong item,27
ORD00006290,16-12-2024,Defective,4
ORD00006291,02-04-2023,Not as described,8
ORD00006292,10-12-2023,Changed mind,0
ORD00006293,14-05-2024,Wrong item,22
ORD00006294,23-05-2024,Defective,11
ORD00006295,03-03-2024,Not as described,13
ORD00006296,,,
ORD00006297,30-09-2023,Wrong item,3
ORD00006298,22-11-2024,Defective,7
ORD00006299,,,
ORD00006300,,,
ORD00006301,,,
ORD00006302,,,
ORD00006303,19-02-2024,Wrong item,30
ORD00006304,,,
ORD00006305,12-11-2024,Defective,11
ORD00006306,,,
ORD00006307,09-09-2023,Not as described,23
ORD00006308,12-09-2024,Wrong item,21
ORD00006309,,,
ORD00006310,,,
ORD00006311,,,
ORD00006312,18-04-2024,Changed mind,6
ORD00006313,28-12-2023,Wrong item,21
ORD00006314,06-09-2023,Defective,19
ORD00006315,03-05-2023,Wrong item,7
ORD00006316,,,
ORD00006317,27-02-2023,Not as described,0
ORD00006318,25-09-2023,Wrong item,20
ORD00006319,,,
ORD00006320,,,
ORD00006321,28-08-2023,Changed mind,0
ORD00006322,,,
ORD00006323,27-01-2023,Changed mind,10
ORD00006324,,,
ORD00006325,,,
ORD00006326,,,
ORD00006327,18-04-2023,Not as described,17
ORD00006328,,,
ORD00006329,08-08-2023,Changed mind,3
ORD00006330,22-07-2023,Changed mind,15
ORD00006331,06-04-2023,Not as described,9
ORD00006332,08-09-2023,Changed mind,27
ORD00006333,09-12-2024,Changed mind,16
ORD00006334,,,
ORD00006335,,,
ORD00006336,,,
ORD00006337,,,
ORD00006338,,,
ORD00006339,05-12-2024,Wrong item,18
ORD00006340,30-05-2023,Changed mind,26
ORD00006341,21-06-2024,Defective,1
ORD00006342,22-08-2024,Not as described,19
ORD00006343,,,
ORD00006344,02-04-2023,Wrong item,7
ORD00006345,26-08-2023,Defective,20
ORD00006346,,,
ORD00006347,10-11-2024,Not as described,28
ORD00006348,,,
ORD00006349,,,
ORD00006350,17-04-2023,Changed mind,26
ORD00006351,,,
ORD00006352,,,
ORD00006353,14-03-2023,Defective,15
ORD00006354,,,
ORD00006355,,,
ORD00006356,02-06-2023,Not as described,2
ORD00006357,07-07-2024,Defective,27
ORD00006358,21-07-2023,Changed mind,26
ORD00006359,19-05-2024,Defective,25
ORD00006360,06-12-2024,Wrong item,11
ORD00006361,,,
ORD00006362,,,
ORD00006363,06-01-2024,Not as described,21
ORD00006364,02-09-2023,Not as described,29
ORD00006365,,,
ORD00006366,31-12-2023,Changed mind,24
ORD00006367,06-10-2023,Defective,0
ORD00006368,,,
ORD00006369,07-05-2024,Wrong item,11
ORD00006370,,,
ORD00006371,11-06-2024,Wrong item,15
ORD00006372,07-10-2023,Defective,24
ORD00006373,,,
ORD00006374,28-04-2024,Wrong item,22
ORD00006375,10-08-2024,Defective,28
ORD00006376,,,
ORD00006377,30-05-2023,Defective,0
ORD00006378,11-08-2023,Defective,0
ORD00006379,,,
ORD00006380,,,
ORD00006381,07-04-2024,Defective,9
ORD00006382,07-01-2024,Changed mind,28
ORD00006383,,,
ORD00006384,02-07-2023,Wrong item,2
ORD00006385,,,
ORD00006386,03-09-2023,Wrong item,26
ORD00006387,,,
ORD00006388,22-06-2024,Defective,24
ORD00006389,,,
ORD00006390,09-01-2024,Defective,9
ORD00006391,,,
ORD00006392,30-09-2024,Wrong item,11
ORD00006393,21-04-2024,Changed mind,11
ORD00006394,,,
ORD00006395,,,
ORD00006396,,,
ORD00006397,,,
ORD00006398,23-05-2024,Changed mind,28
ORD00006399,,,
ORD00006400,,,
ORD00006401,13-03-2023,Changed mind,17
ORD00006402,09-03-2024,Changed mind,26
ORD00006403,,,
ORD00006404,03-06-2024,Defective,11
ORD00006405,,,
ORD00006406,19-03-2023,Not as described,18
ORD00006407,18-09-2023,Changed mind,23
ORD00006408,21-09-2024,Not as described,22
ORD00006409,23-05-2023,Defective,17
ORD00006410,,,
ORD00006411,13-01-2025,Not as described,18
ORD00006412,,,
ORD00006413,30-09-2024,Wrong item,11
ORD00006414,15-11-2023,Changed mind,2
ORD00006415,,,
ORD00006416,25-07-2023,Wrong item,6
ORD00006417,,,
ORD00006418,,,
ORD00006419,,,
ORD00006420,10-04-2024,Not as described,11
ORD00006421,29-06-2024,Changed mind,18
ORD00006422,09-10-2024,Wrong item,5
ORD00006423,19-03-2023,Not as described,25
ORD00006424,29-08-2024,Defective,6
ORD00006425,,,
ORD00006426,16-03-2023,Changed mind,26
ORD00006427,20-08-2023,Wrong item,13
ORD00006428,02-03-2024,Defective,13
ORD00006429,15-01-2025,Changed mind,25
ORD00006430,05-07-2024,Not as described,22
ORD00006431,,,
ORD00006432,,,
ORD00006433,,,
ORD00006434,,,
ORD00006435,,,
ORD00006436,07-09-2024,Changed mind,19
ORD00006437,,,
ORD00006438,,,
ORD00006439,,,
ORD00006440,,,
ORD00006441,,,
ORD00006442,,,
ORD00006443,15-02-2024,Wrong item,24
ORD00006444,04-04-2024,Defective,10
ORD00006445,,,
ORD00006446,30-06-2024,Not as described,19
ORD00006447,,,
ORD00006448,03-02-2023,Wrong item,17
ORD00006449,08-06-2023,Not as described,2
ORD00006450,,,
ORD00006451,29-03-2024,Defective,6
ORD00006452,,,
ORD00006453,,,
ORD00006454,15-01-2023,Changed mind,11
ORD00006455,,,
ORD00006456,,,
ORD00006457,,,
ORD00006458,,,
ORD00006459,,,
ORD00006460,,,
ORD00006461,13-10-2024,Defective,18
ORD00006462,,,
ORD00006463,15-07-2023,Defective,22
ORD00006464,,,
ORD00006465,07-01-2024,Defective,8
ORD00006466,,,
ORD00006467,23-04-2023,Changed mind,6
ORD00006468,22-03-2024,Not as described,18
ORD00006469,,,
ORD00006470,,,
ORD00006471,01-11-2023,Wrong item,28
ORD00006472,,,
ORD00006473,08-05-2023,Wrong item,17
ORD00006474,18-07-2024,Changed mind,21
ORD00006475,,,
ORD00006476,,,
ORD00006477,,,
ORD00006478,02-05-2024,Defective,26
ORD00006479,15-05-2024,Not as described,2
ORD00006480,12-10-2024,Defective,22
ORD00006481,04-05-2023,Changed mind,22
ORD00006482,,,
ORD00006483,,,
ORD00006484,26-12-2023,Defective,29
ORD00006485,17-10-2024,Not as described,16
ORD00006486,,,
ORD00006487,,,
ORD00006488,21-05-2024,Changed mind,4
ORD00006489,08-05-2024,Wrong item,19
ORD00006490,,,
ORD00006491,,,
ORD00006492,08-01-2024,Defective,21
ORD00006493,,,
ORD00006494,27-04-2024,Wrong item,8
ORD00006495,,,
ORD00006496,27-04-2024,Changed mind,30
ORD00006497,11-12-2023,Wrong item,16
ORD00006498,,,
ORD00006499,,,
ORD00006500,19-06-2023,Changed mind,25
ORD00006501,03-09-2023,Defective,11
ORD00006502,20-01-2024,Changed mind,28
ORD00006503,,,
ORD00006504,,,
ORD00006505,03-08-2023,Defective,19
ORD00006506,20-09-2024,Changed mind,12
ORD00006507,27-03-2024,Defective,13
ORD00006508,,,
ORD00006509,21-03-2024,Changed mind,5
ORD00006510,,,
ORD00006511,05-11-2023,Wrong item,26
ORD00006512,,,
ORD00006513,,,
ORD00006514,25-03-2024,Defective,21
ORD00006515,,,
ORD00006516,,,
ORD00006517,27-06-2024,Defective,26
ORD00006518,04-03-2023,Changed mind,15
ORD00006519,01-10-2024,Not as described,25
ORD00006520,,,
ORD00006521,,,
ORD00006522,14-08-2024,Wrong item,18
ORD00006523,,,
ORD00006524,,,
